"GS","converged","loss","gene.tested","coef","std.err","t.value","p.value","adj.p.val"
"GO_DNA_REPLICATION_CHECKPOINT","Y",0.00635129590201832,7,-0.178329237893695,0.181546114156354,-0.98228066583739,0.325988261948118,0.858382860825138
"GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","Y",0.0137077172087297,17,0.2602419621326,0.175041163408637,1.48674721456838,0.137116963471364,0.675820809780158
"GO_SULFUR_AMINO_ACID_METABOLIC_PROCESS","Y",0.0116672556254347,14,0.147785829870832,0.177961714256947,0.830436088390641,0.406314514139406,0.899450399175013
"GO_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS","Y",0.00552284700026787,6,0.307936258187333,0.314960032016756,0.977699475757454,0.328249519486787,0.859982130931391
"GO_SULFUR_AMINO_ACID_CATABOLIC_PROCESS","Y",0.00558857008259292,6,0.0191779261288463,0.242024092232149,0.0792397399447773,0.936843715130847,0.996560405011543
"GO_SULFUR_AMINO_ACID_TRANSPORT","Y",0.00302767900135936,3,0.0156398404322274,0.341000788080277,0.0458645287017505,0.963419254022821,0.99999999999224
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II","Y",0.221772453338769,521,-0.099206043623897,0.0240636038089227,-4.12265944916828,3.77919329261206e-05,0.00817709451570032
"GO_RRNA_MODIFICATION","Y",0.0131411222065692,16,0.0211784493300596,0.148559988217123,0.142558232430033,0.886642308828487,0.991577842919554
"GO_RDNA_HETEROCHROMATIN_ASSEMBLY","Y",0.017208200862972,22,-0.131198307135286,0.107723967367203,-1.21791194978982,0.223289678129501,0.770725949168054
"GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY","Y",0.0298643894966352,42,0.115539853214017,0.100406052839801,1.15072597663372,0.249875860166096,0.795385160777168
"GO_ACTIVATION_OF_MAPKKK_ACTIVITY","Y",0.00556097726145467,6,0.188046146789224,0.27789741461708,0.676674689645228,0.498629940574588,0.931715332425695
"GO_ACTIVATION_OF_MAPKK_ACTIVITY","Y",0.0224819460673589,30,-0.0862134936695847,0.096958579559702,-0.889178596273669,0.37393110365018,0.884654872834368
"GO_ACTIVATION_OF_MAPK_ACTIVITY","Y",0.0528013213615698,83,-0.0273008366248753,0.0623830521506921,-0.437632268439312,0.661663480933502,0.961081205886732
"GO_INACTIVATION_OF_MAPK_ACTIVITY","Y",0.0124242965102404,15,-0.0447233516506723,0.143519338379557,-0.311618992643313,0.755337387733048,0.977472665294321
"GO_PROTEIN_POLYUBIQUITINATION","Y",0.100459019162966,184,-0.045936960892321,0.0413959791118584,-1.10969620426642,0.267159900894266,0.812778975133366
"GO_MEIOTIC_SPINDLE_ORGANIZATION","Y",0.00390548850396735,4,0.0634392977587531,0.308542390047717,0.205609665981203,0.837100522669567,0.983772417061824
"GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION","Y",0.143056231378825,289,-0.00811160923107671,0.0345047672263762,-0.23508662376589,0.814146901656657,0.983025268852975
"GO_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY","Y",0.00707446523988396,8,0.368816060537147,0.266973093650466,1.38147277500563,0.167168275393952,0.717260821279545
"GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY","Y",0.0217229821690208,29,-0.162470423135392,0.0902692034174587,-1.79984332401862,0.0719191887515064,0.543549122196782
"GO_MITOCHONDRIAL_FISSION","Y",0.01858530028924,24,0.100410044791755,0.130527554828892,0.769263202113781,0.441757464212717,0.919698611856963
"GO_PEPTIDOGLYCAN_METABOLIC_PROCESS","Y",0.00210739268572896,2,-0.0758756099884201,0.378314691014081,-0.200562155767818,0.841045528618452,0.983772417061824
"GO_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS","Y",0.0317001593894491,45,-0.0647146412728985,0.0811813663710541,-0.797161271924256,0.425378611988855,0.909669574308294
"GO_POLYSACCHARIDE_CATABOLIC_PROCESS","Y",0.0109454464613352,13,-0.118333936466319,0.142128451717297,-0.832584433563609,0.405101451391909,0.899450399175013
"GO_MITOTIC_CELL_CYCLE","Y",0.225991490089028,532,-0.0337600520868786,0.0252273869450811,-1.33823024003131,0.180855535633523,0.738472096624141
"GO_MITOTIC_CYTOKINESIS","Y",0.0275189648115803,38,0.0141117099314111,0.0958582534609115,0.147214344325244,0.882966168897702,0.991577842919554
"GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY","Y",0.0279322870517953,39,-0.156683732597983,0.0796962447582359,-1.96601148615338,0.0493282789410612,0.475624149001299
"GO_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING","Y",0.0156063243586821,20,-0.256067619765653,0.100102348296409,-2.55805806880195,0.0105422420161431,0.22238551194499
"GO_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA","Y",0.00388800355114475,4,0.195314603688349,0.341683381179299,0.571624534427844,0.567590786306199,0.946104467318185
"GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC","Y",0.0137918306963309,17,0.155481082222841,0.163786560574743,0.949290843383258,0.342498450386282,0.872194743625939
"GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES","Y",0.0699021240919055,117,-0.0245289913838929,0.0528050728290516,-0.464519601427344,0.642286866804089,0.957735509537671
"GO_RESPONSE_TO_OXYGEN_RADICAL","Y",0.0122476197947342,15,0.326220515955662,0.201299549008839,1.62057251276473,0.10514472994211,0.634594529238071
"GO_RE_ENTRY_INTO_MITOTIC_CELL_CYCLE","Y",0.00202903351704979,2,-0.366328585538698,0.250667433160572,-1.46141276080342,0.143937457234346,0.685861001829044
"GO_PROTEIN_DENEDDYLATION","Y",0.00638363368074269,7,0.125856674565685,0.245728862593991,0.512177011837773,0.608539822102023,0.957735509537671
"GO_FORMATION_OF_QUADRUPLE_SL_U4_U5_U6_SNRNP","N",2.90067969644235e-12,0,-5.99008996914218e-14,0.00615851576090042,-9.72651561139528e-12,0.99999999999224,0.99999999999224
"GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS","Y",0.0925244316024569,166,-0.0595458642625313,0.0429430012751121,-1.38662558494814,0.165590646233283,0.714133236859143
"GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME","Y",0.0328583451896445,48,-0.238721373013126,0.0651122841872345,-3.6663031560476,0.000247513527299323,0.0244997356352826
"GO_SPLICEOSOMAL_SNRNP_ASSEMBLY","Y",0.0159173283413945,20,0.0551005294466092,0.13728083865535,0.40137086855174,0.68815671741974,0.96399151960865
"GO_MRNA_3_SPLICE_SITE_RECOGNITION","Y",0.00297827585211367,3,0.392501144321358,0.437238824424162,0.897681364042356,0.369379697429569,0.882137952714076
"GO_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION","Y",0.00296354843477696,3,0.460975385881404,0.447942599284825,1.02909476932399,0.303463072218224,0.844915205524436
"GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION","Y",0.00635977694751925,7,0.209550920512167,0.260906028811047,0.803166264371485,0.421900061072204,0.906153803778052
"GO_MRNA_5_SPLICE_SITE_RECOGNITION","Y",0.0039068175788173,4,-0.0401330663679268,0.278914201080881,-0.143890365612072,0.885590297021621,0.991577842919554
"GO_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION","Y",0.0116248060349483,14,0.217741162834396,0.187101243020897,1.16376117720435,0.244551964725737,0.792382592531067
"GO_REGULATION_OF_HISTONE_H3_K36_METHYLATION","Y",0.00450476055978466,5,0.815108453692576,0.381125471272821,2.13868795221272,0.032488052879024,0.400636849117763
"GO_AUTOPHAGY_OF_MITOCHONDRION","Y",0.0336917411159305,49,-0.191938466382525,0.0675814820120991,-2.84010442902336,0.0045200944506169,0.143077266113159
"GO_MITOPHAGY","Y",0.0130931706705306,16,-0.124517903998511,0.127629239657407,-0.975622077924717,0.329278260284402,0.860167045579089
"GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA","Y",0.00384516593413778,4,0.38064468865279,0.38535714356537,0.98777120136147,0.323291530990001,0.856533987176879
"GO_ENZYME_DIRECTED_RRNA_PSEUDOURIDINE_SYNTHESIS","Y",0.00112394423279935,1,0.266046216825591,0.704949259255658,0.377397682645279,0.705887075430849,0.96399151960865
"GO_MATURATION_OF_5_8S_RRNA","Y",0.0131171367723513,16,0.104071808896067,0.160413378181292,0.648772627794487,0.516502069229839,0.9379663002837
"GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA","Y",0.0109709008433281,13,0.0723332670331023,0.172739842933969,0.418741072149475,0.675415466309769,0.96399151960865
"GO_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA","Y",0.00472647202992042,5,0.229907483493099,0.330813007632512,0.694977156848968,0.487087735844423,0.927557026774633
"GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA","Y",0.0086905327788464,10,0.197937959485376,0.221141127529469,0.895075292853425,0.370771013779891,0.882137952714076
"GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING","Y",0.0094514790522611,11,0.178317786866426,0.204579750493423,0.871629701553275,0.38343390197572,0.89218737199865
"GO_MATURATION_OF_LSU_RRNA","Y",0.0109482637606259,13,0.134469184611801,0.183015496872069,0.734742067803131,0.462515927133923,0.925179293623043
"GO_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING","Y",0.00558604769757186,6,0.0557903229618113,0.250560549537218,0.222662039434601,0.823803650423871,0.983772417061824
"GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA","Y",0.00301126528860528,3,0.206612765253694,0.405911286334879,0.509009658537153,0.610758055489433,0.957735509537671
"GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY","Y",0.00208834929570332,2,0.300749203772232,0.508189486177819,0.591805245783849,0.553996021815513,0.944048784762284
"GO_BOX_C_D_SNORNP_ASSEMBLY","Y",0.00110459410202768,1,0.545416231960448,0.773730663231135,0.704917431710364,0.480880042979416,0.927557026774633
"GO_EMBRYONIC_AXIS_SPECIFICATION","Y",0.01660164364714,21,-0.0413821123505592,0.121660640278112,-0.340143798815796,0.733756255862921,0.97064448433689
"GO_MEIOTIC_MISMATCH_REPAIR","Y",0.00296401047209764,3,0.458900369587291,0.475528662770229,0.965031985483129,0.334554976537265,0.867072155139189
"GO_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES","Y",0.00475541934291334,5,-0.0687795504904376,0.241857287661993,-0.284380723671062,0.776125236843427,0.979412780886068
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION","Y",0.0102365576255468,12,0.065038336884738,0.178642603067383,0.364069576730283,0.715814691242087,0.965604224584312
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING","Y",0.00949325278739851,11,0.0530490407491534,0.184599507074471,0.28737368582329,0.773832889003361,0.979412780886068
"GO_TELOMERE_MAINTENANCE_VIA_RECOMBINATION","Y",0.00475149923388082,5,0.106684176105511,0.286244452887758,0.372703034169693,0.709378341083102,0.965604224584312
"GO_RECOMBINATIONAL_REPAIR","Y",0.0425846799116354,64,0.0342707952659183,0.0754117728073695,0.454448874361555,0.649516849841218,0.958156310596063
"GO_NON_RECOMBINATIONAL_REPAIR","Y",0.0256409487959208,35,-0.0688440380860039,0.0915962361299693,-0.751603351783129,0.452309474502051,0.922560351164233
"GO_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION","Y",0.00381676119793489,4,0.47941290484742,0.397482884666482,1.2061221334088,0.227802419973931,0.774808287753639
"GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING","Y",0.00941413453254501,11,0.248691523389303,0.21863195685343,1.13748935411132,0.255364353205299,0.799102257683966
"GO_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR","Y",0.0172779572602154,22,0.0413240627538469,0.129257709864104,0.319702885013925,0.749201066571656,0.976467710521502
"GO_DNA_STRAND_RENATURATION","Y",0.0039054835049466,4,-0.0585072342383766,0.273821025400405,-0.213669619244257,0.830809592353845,0.983772417061824
"GO_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC","Y",0.0124159776958975,15,-0.0704486262535159,0.139278574698147,-0.505810936148625,0.613001890735357,0.957735509537671
"GO_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC","Y",0.00210909014187353,2,0.0367652573692554,0.426018691451245,0.0862996345160667,0.931230167718087,0.99639152853203
"GO_SISTER_CHROMATID_SEGREGATION","Y",0.0579610718902432,93,0.0379460355896829,0.0628705147353698,0.603558532157765,0.546152550494687,0.944048784762284
"GO_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS","Y",0.0028746827868322,3,0.81547235334558,0.511669806940397,1.59374726099594,0.111028116244004,0.635825919821004
"GO_CELL_MORPHOGENESIS","Y",0.241597366110559,586,-0.0931412214384811,0.0229404661549712,-4.06012767174296,4.94654916338046e-05,0.00960518379853338
"GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION","Y",0.189282926066737,421,-0.113777402856415,0.026168479976717,-4.347879699457,1.38987394150328e-05,0.00404827513807859
"GO_CYTOKINESIS","Y",0.0599062229435209,97,-0.0784059697239764,0.0547219223010411,-1.43280729965301,0.151947990649578,0.697862736110254
"GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS","Y",0.0548544118720967,87,-0.051729928708648,0.0594922691965019,-0.869523543265513,0.384584253865961,0.892741058439002
"GO_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS","N",2.90067969644235e-12,0,-5.99008996914218e-14,0.00615851576090042,-9.72651561139528e-12,0.99999999999224,0.99999999999224
"GO_MITOCHONDRIAL_RNA_METABOLIC_PROCESS","Y",0.0186106625793665,24,0.0515627268893292,0.124878485565906,0.412903204708681,0.679687466299146,0.96399151960865
"GO_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS","N",2.90067969644235e-12,0,-5.99008996914218e-14,0.00615851576090042,-9.72651561139528e-12,0.99999999999224,0.99999999999224
"GO_MITOCHONDRIAL_RNA_PROCESSING","Y",0.0071928775562463,8,-0.0232433427470472,0.200794159488865,-0.115757065873901,0.907847686220217,0.993302556748946
"GO_MITOCHONDRIAL_RNA_3_END_PROCESSING","Y",0.00113049869149726,1,0.119158211497044,0.644773101782287,0.184806424411418,0.853385073886069,0.983772417061824
"GO_RNA_5_END_PROCESSING","Y",0.00864860325681957,10,-0.203468686723512,0.149919616899216,-1.35718520986012,0.174756738514218,0.730774589049238
"GO_RRNA_5_END_PROCESSING","Y",0.00301126528860528,3,0.206612765253694,0.405911286334879,0.509009658537153,0.610758055489433,0.957735509537671
"GO_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY","Y",0.00390708258680849,4,-0.0352304248295682,0.280550319648141,-0.125576135053966,0.900070287398347,0.993037334946046
"GO_RESPONSE_TO_ACID_CHEMICAL","Y",0.0447871574181604,68,-0.0253657960982527,0.0689909480481297,-0.367668466891583,0.713129186867624,0.965604224584312
"GO_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY","Y",0.00390682765671528,4,0.0422298507272255,0.303087752024305,0.139332092587624,0.889190879356201,0.991577842919554
"GO_REPLICATIVE_CELL_AGING","Y",0.00208628338637059,2,-0.223447814372483,0.305055653397765,-0.732482128699078,0.463893609910935,0.925179293623043
"GO_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA","Y",0.00636647813937974,7,0.188803853559844,0.257181372532207,0.734127249189478,0.462890500857166,0.925179293623043
"GO_SKELETAL_SYSTEM_DEVELOPMENT","Y",0.137499116881916,275,-0.0624043684871749,0.0335384813901835,-1.86067961042029,0.0628223455221384,0.524142079639842
"GO_OSSIFICATION","Y",0.108429621217667,203,-0.0766982071864578,0.0382526590120268,-2.0050425033811,0.0449886888640617,0.461240910172039
"GO_NEUROTRANSMITTER_UPTAKE","Y",0.0172561463516399,22,0.092537222615003,0.135522041256538,0.682820460472798,0.494738047825873,0.931076350940689
"GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS","Y",0.068909503441805,115,-0.0409205614144686,0.0523684480913267,-0.781397251702135,0.434589643977592,0.917413547376331
"GO_ACTION_POTENTIAL","Y",0.0453154000381955,69,-0.0450555631285827,0.0671328814784093,-0.67114001568774,0.502148731009379,0.932509156433062
"GO_RNA_METHYLATION","Y",0.0299114072306112,42,0.072287220790864,0.0963912147622948,0.74993577961568,0.453313180492964,0.922560351164233
"GO_PSEUDOURIDINE_SYNTHESIS","Y",0.00551830680955406,6,0.320285184500353,0.304060247179921,1.05336092919385,0.292204161513593,0.833469723217491
"GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY","Y",0.0266846129726897,37,0.21728129195474,0.117818857159064,1.84419792547635,0.0651874706451861,0.524142079639842
"GO_OVARIAN_FOLLICLE_DEVELOPMENT","Y",0.0199320210265443,26,0.0396883721988222,0.118755206169291,0.334203219202404,0.738234078883105,0.973132581267494
"GO_OVULATION_FROM_OVARIAN_FOLLICLE","Y",0.00636927194835847,7,-0.144847692220336,0.186400885589291,-0.777076201984832,0.43713443870886,0.917413547376331
"GO_ANTRAL_OVARIAN_FOLLICLE_GROWTH","Y",0.00389514912730806,4,0.152748668382282,0.330139228471529,0.462679546109907,0.643605377811084,0.957735509537671
"GO_LUTEINIZATION","Y",0.00639886310248376,7,-0.0195536095714091,0.215463174208401,-0.0907515153958346,0.927692075622889,0.99639152853203
"GO_LUTEOLYSIS","Y",0.0020904769533173,2,-0.205358813849517,0.335256858827049,-0.612541722689875,0.540195031003405,0.944048784762284
"GO_OOCYTE_MATURATION","Y",0.0101591685231102,12,0.23855226787671,0.210123905405871,1.13529332807672,0.256282968114665,0.800012744242523
"GO_FATTY_ACID_ALPHA_OXIDATION","Y",0.0029064588938057,3,0.695658108516143,0.48395749319179,1.43743638295204,0.150629145475423,0.696797373972177
"GO_RESPONSE_TO_PROTOZOAN","Y",0.00712859234979892,8,-0.191996391855993,0.167345118891599,-1.14730798918827,0.25128515220022,0.796893826470798
"GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS","Y",0.0124273849167489,15,-0.0291498126805037,0.145836260673897,-0.199880417571083,0.841578666350151,0.983772417061824
"GO_VASCULOGENESIS","Y",0.0316204693824643,45,-0.114148880579582,0.0770987960837559,-1.48055334684574,0.138760985311336,0.67838459153522
"GO_GANGLIOSIDE_METABOLIC_PROCESS","Y",0.0123224880678999,15,-0.181613999886524,0.121395170724548,-1.49605621708474,0.134674416323485,0.674550928835875
"GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS","Y",0.00944067531302451,11,-0.158074459292277,0.146907170326782,-1.07601595579477,0.281949248408388,0.825130338489353
"GO_MICROTUBULE_BUNDLE_FORMATION","Y",0.0299415226031054,42,0.0207617997935558,0.0918098803182851,0.226139057382267,0.821098453865111,0.983772417061824
"GO_OSTEOBLAST_DIFFERENTIATION","Y",0.0644507862890063,106,-0.0615796789055126,0.0533458394196076,-1.15434829736466,0.248388355897628,0.794094633570677
"GO_UROGENITAL_SYSTEM_DEVELOPMENT","Y",0.105179409677897,195,-0.0464168147842013,0.0402154708768,-1.15420294160919,0.248447926592918,0.794094633570677
"GO_METANEPHROS_DEVELOPMENT","Y",0.0357983474533737,52,-0.0536179388904295,0.0765189095763292,-0.700714884559934,0.483499258582866,0.927557026774633
"GO_TEMPERATURE_HOMEOSTASIS","Y",0.0537408343200714,85,-0.08572154337118,0.0579636711353076,-1.47888395769612,0.139206674483188,0.678386194247866
"GO_FEVER_GENERATION","Y",0.00475969268440131,5,-0.00731126193121879,0.258178062272113,-0.028318680010515,0.977408616162764,0.99999999999224
"GO_CONDITIONED_TASTE_AVERSION","Y",0.0020908880100397,2,-0.203450997667607,0.317099967734297,-0.641598922640325,0.521150133223924,0.9379663002837
"GO_AMEBOIDAL_TYPE_CELL_MIGRATION","Y",0.111686894189752,211,-0.0901308984661389,0.0370750683648937,-2.43103795734289,0.0150752231064887,0.277056615380764
"GO_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY","Y",0.012405225658243,15,0.105906375897279,0.166481989633737,0.636143141551079,0.524699464932664,0.94023932153989
"GO_ACROSOME_ASSEMBLY","Y",0.00717941801798117,8,0.11103242587784,0.227450842781494,0.488160098771345,0.625448454699601,0.957735509537671
"GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS","Y",0.0334978920915302,48,0.0211896070014252,0.0859383021786603,0.246567670808453,0.805248506004516,0.979915828436447
"GO_CELLULAR_GLUCOSE_HOMEOSTASIS","Y",0.0474891550999353,73,-0.0354304599150786,0.065922946585173,-0.537452613246014,0.590968427910498,0.956266891929925
"GO_TRNA_5_LEADER_REMOVAL","Y",0.00538072391386146,6,-0.346879849335673,0.166282487850723,-2.08608768018361,0.0369990472735836,0.42712467226044
"GO_HISTAMINE_METABOLIC_PROCESS","N",2.90067969644235e-12,0,-5.99008996914218e-14,0.00615851576090042,-9.72651561139528e-12,0.99999999999224,0.99999999999224
"GO_GASTRIC_ACID_SECRETION","Y",0.00467132796519852,5,0.409408077829206,0.358237983126381,1.14283827263725,0.253136445132639,0.797422983417079
"GO_IN_UTERO_EMBRYONIC_DEVELOPMENT","Y",0.108831188717058,204,-0.0798150169079243,0.0380446829611166,-2.09792829630093,0.0359395665463158,0.420015952863039
"GO_GASTRULATION_WITH_MOUTH_FORMING_SECOND","Y",0.0108818229351399,13,-0.187029015497116,0.130098457153504,-1.43759595301303,0.150583839399196,0.696797373972177
"GO_FORMATION_OF_PRIMARY_GERM_LAYER","Y",0.0436857727266701,66,0.0356932233348002,0.0744017365974689,0.479736427765242,0.631426594737159,0.957735509537671
"GO_ENDODERM_FORMATION","Y",0.0198824877607257,26,0.123268917056322,0.128083471199439,0.962410808373397,0.335869398104789,0.869426403729175
"GO_CELL_FATE_SPECIFICATION","Y",0.0419136901982089,63,0.120188310246285,0.0819685346730763,1.4662737442562,0.142609007644404,0.685265237875046
"GO_CELL_FATE_DETERMINATION","Y",0.0179476775672186,23,-0.0415578816888621,0.116237466899735,-0.357525699735949,0.720706756462586,0.967108795368287
"GO_MESODERMAL_CELL_FATE_COMMITMENT","Y",0.00942944719585519,11,0.221649159378735,0.213178450872888,1.03973529440318,0.298491104821189,0.840324586175043
"GO_ENDODERMAL_CELL_FATE_COMMITMENT","Y",0.00719245414669823,8,0.0302099553841405,0.211848160677442,0.142601924357219,0.886607801273703,0.991577842919554
"GO_ENDODERMAL_CELL_FATE_SPECIFICATION","Y",0.00470735281886731,5,0.298997176553208,0.330054612044373,0.90590213147214,0.365012146669449,0.882137952714076
"GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX","Y",0.00475008688332786,5,-0.100457688871112,0.234812051904381,-0.42782168997024,0.668791281663144,0.963109912306384
"GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX","Y",0.00113252426413375,1,0.00081000328845645,0.581958281003962,0.00139185799892576,0.998889489502986,0.99999999999224
"GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM","Y",0.0542351842513909,86,-0.0937528077268397,0.0571644614862575,-1.64005407012149,0.101029217427848,0.626006830127241
"GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION","Y",0.0205864314205598,27,-0.0307418442812886,0.108594830924059,-0.283087546798488,0.777116302543072,0.979412780886068
"GO_NEURAL_CREST_CELL_MIGRATION","Y",0.0209867296328226,28,-0.201184176919339,0.0874165595322616,-2.30144240400002,0.0213895954272114,0.326907251138621
"GO_SOMITOGENESIS","Y",0.02934253471123,41,-0.0021062122123519,0.0908247106419223,-0.023189858767133,0.981499347140003,0.99999999999224
"GO_SOMITE_SPECIFICATION","N",2.90067969644235e-12,0,-5.99008996914218e-14,0.00615851576090042,-9.72651561139528e-12,0.99999999999224,0.99999999999224
"GO_ORGAN_INDUCTION","Y",0.0116535023217389,14,0.172639398599072,0.182408195365181,0.946445406432801,0.343947115396006,0.872508738756618
