"EntrezID","S_mrna"
"100302168",-5.32780420584161
"100302197",-4.04296768365306
"100302210",-3.8816691259427
"100302254",-2.11350927482752
"100302274",-11.1389317406098
"100302736",-12.1392660527325
"100303755",-1.57688020952522
"100316904",-2.11350927482752
"10036",-6.40667050570268
"100379661",-4.18428125261655
"10038",-0.777283528852417
"10039",-4.10471990921294
"1004",-6.40667050570268
"10040",-5.35764507551155
"10042",-1.57688020952522
"100422952",-7.68093858855404
"10043",-2.11350927482752
"10044",-1.57688020952522
"10045",-1.99121063438543
"100462977",-2.41612140150137
"100462983",-2.41612140150137
"100463285",-2.41612140150137
"100463289",-4.18428125261655
"100463488",-2.41612140150137
"10048",-7.872218230144
"10049",-2.11350927482752
"1005",-5.48532011973135
"10050",-2.11350927482752
"100500804",-2.11350927482752
"100500810",-5.75870895531649
"100500832",-6.88134190788124
"100500842",-5.32780420584161
"100500873",-2.11350927482752
"100500914",-2.67306964465309
"100500938",-3.99054910420131
"100505385",-3.69038948435274
"100505555",-1.57688020952522
"100505729",-1.73439612341496
"100505828",-1.73439612341496
"100505876",-3.99054910420131
"100505984",-1.76815985111518
"100506070",-3.78076486598633
"100506084",-3.78076486598633
"100506124",-6.16704539781776
"100506243",-1.89578611580068
"100506403",-15.5234174246203
"100506538",-2.11350927482752
"100506558",-3.31127633294018
"100506581",-2.11350927482752
"100506627",-10.2398539511408
"100506639",-3.4726663253259
"100506695",-6.15647695848058
"100506718",-4.00929539062819
"100506736",-3.78076486598633
"100506746",-2.11350927482752
"100506821",-4.04296768365306
"100507050",-1.76815985111518
"100507170",-4.10471990921294
"100507203",-7.61105852756371
"100507213",-3.56809084391065
"100507217",-8.45822211740646
"100507258",-6.34471284257894
"100507341",-3.75092399631639
"100507342",-2.11350927482752
"100507421",-10.231709592765
"100507436",-0.777283528852417
"100507440",-3.99054910420131
"100507472",-1.73439612341496
"100507679",-1.57688020952522
"100507855",-9.90740095479697
"100508383",-3.99054910420131
"100509091",-3.99054910420131
"100509457",-2.11350927482752
"100509484",-1.89578611580068
"100509620",-3.75092399631639
"100509638",-2.11350927482752
"10051",-3.99054910420131
"10052",-13.8965711424686
"100526694",-4.22701854965504
"100526737",-8.55105000586534
"100526767",-13.3800672801229
"100526773",-1.89578611580068
"100526783",-2.11350927482752
"100526794",-3.99054910420131
"100526832",-0.777283528852417
"100527943",-9.57672470435472
"100527950",-3.99054910420131
"100527978",-3.99054910420131
"100528018",-5.89427414081385
"100528021",-2.11350927482752
"100528030",-11.3619825238801
"100528032",-4.52963067632889
"100528062",-1.99121063438543
"100528064",-1.99121063438543
"100529097",-8.21756765385634
"100529215",-1.89578611580068
"100529241",-6.29779052744407
"100529257",-8.31039554231522
"100532726",-7.7333571680058
"100532732",-1.99121063438543
"100532736",-6.71603732830615
"100533105",-11.2464815818731
"100533181",-2.11350927482752
"100533496",-1.89578611580068
"100533952",-6.10651088585411
"100534592",-4.04296768365306
"100534599",-2.11350927482752
"10056",-0.777283528852417
"10057",-15.9081875248237
"10059",-6.61639956148033
"10060",-3.84790539824248
"10061",-3.8816691259427
"100616113",-6.73869820192242
"100616234",-3.31127633294018
"100616282",-1.76815985111518
"100616358",-4.52963067632889
"100616371",-3.99054910420131
"100616387",-3.69038948435274
"100616408",-3.69038948435274
"10062",-2.41612140150137
"10063",-5.56742931372653
"100652732",-1.57688020952522
"100652824",-2.11350927482752
"100652930",-3.75092399631639
"100653049",-4.04296768365306
"100653050",-3.99054910420131
"100653071",-7.32057172356838
"100653137",-1.57688020952522
"100653194",-9.93724182446691
"100653231",-9.93724182446691
"100653292",-5.75870895531649
"100653334",-2.11350927482752
"10066",-4.04296768365306
"10068",-4.00929539062819
"10069",-8.57259835998195
"1007",-2.89079280367993
"10072",-2.11350927482752
"10075",-3.99054910420131
"10078",-4.00929539062819
"10079",-18.2396984459703
"1008",-3.8816691259427
"10082",-9.46784472609611
"100820829",-5.93875379945374
"10085",-3.84790539824248
"100861412",-1.57688020952522
"100861437",-6.16704539781776
"10087",-1.76815985111518
"100874309",-7.44131348066913
"100885848",-1.89578611580068
"100885850",-3.75092399631639
"10089",-2.11350927482752
"1009",-3.99054910420131
"10090",-14.3445738603537
"100913187",-3.8869967501861
"10092",-16.0413002034957
"10094",-6.40667050570268
"10096",-9.53947382130282
"10097",-7.8799983612127
"10098",-8.30245662150336
"100996253",-1.57688020952522
"100996283",-1.76815985111518
"100996395",-6.10405837902882
"100996396",-4.04296768365306
"100996400",-11.3095639444283
"100996464",-1.73439612341496
"100996477",-11.1669202384695
"100996481",-4.04296768365306
"100996496",-6.10405837902882
"100996542",-3.8816691259427
"100996599",-3.78076486598633
"100996620",-8.22002016068163
"100996625",-3.78076486598633
"100996626",-7.44131348066913
"100996628",-3.99054910420131
"100996643",-1.57688020952522
"100996644",-3.78076486598633
"100996657",-7.7333571680058
"100996668",-2.89079280367993
"100996709",-3.78076486598633
"100996724",-2.89079280367993
"100996752",-0.777283528852417
"100996758",-4.04296768365306
"100996761",-2.89079280367993
"100996792",-2.11350927482752
"100996843",-1.89578611580068
"100996862",-5.98175973858673
"100996928",-1.89578611580068
"100996939",-7.51563400897896
"101",-4.04296768365306
"1010",-0.777283528852417
"10100",-7.66776161617243
"10102",-3.56809084391065
"10105",-6.42541679212957
"101059918",-1.57688020952522
"101059937",-2.11350927482752
"101059953",-3.99054910420131
"101059957",-1.89578611580068
"10106",-11.7239062722071
"101060101",-2.41612140150137
"101060115",-3.78076486598633
"101060141",-4.31190751730205
"101060179",-6.15647695848058
"101060200",-1.57688020952522
"101060202",-3.69038948435274
"101060226",-2.11350927482752
"101060234",-4.04296768365306
"101060261",-0.777283528852417
"101060271",-0.777283528852417
"101060291",-2.89079280367993
"101060305",-4.04296768365306
"101060316",-2.11350927482752
"101060318",-4.04296768365306
"101060321",-3.78076486598633
"101060344",-2.89079280367993
"101060353",-2.89079280367993
"101060362",-2.11350927482752
"101060363",-3.99054910420131
"101060372",-8.35487520095511
"101060373",-1.76815985111518
"101060408",-2.11350927482752
"101060422",-2.11350927482752
"101060431",-1.57688020952522
"101060433",-5.24082617644108
"101060439",-9.75171056634308
"101060463",-2.89079280367993
"101060503",-7.79389167996945
"101060511",-3.8816691259427
"101060526",-1.76815985111518
"101060527",-2.11350927482752
"101060540",-2.11350927482752
"101060541",-4.82025121250548
"101060557",-4.04296768365306
"101060567",-5.61984789317828
"101060570",-6.10405837902882
"101060582",-2.89079280367993
"101060589",-10.7707911648926
"101060613",-2.41612140150137
"101060620",-0.777283528852417
"101060623",-0.777283528852417
"101060629",-2.11350927482752
"101060634",-17.140755722687
"101060650",-6.15647695848058
"101060684",-3.69038948435274
"101060689",-5.93875379945374
"101060699",-5.74213463070181
"101060700",-1.76815985111518
"101060716",-0.777283528852417
"101060729",-3.99054910420131
"101060846",-3.75092399631639
"10109",-3.8816691259427
"10111",-2.11350927482752
"10113",-2.11350927482752
"10114",-14.7246343211856
"10116",-4.04296768365306
"10117",-12.0428121784826
"1012",-5.58617560015341
"10121",-4.00929539062819
"10123",-5.75870895531649
"10124",-7.44131348066913
"10125",-1.73439612341496
"10127",-2.11350927482752
"10129",-9.23931420145425
"10130",-1.57688020952522
"10133",-4.04296768365306
"101340250",-2.11350927482752
"10135",-13.3067587000108
"10137",-4.22701854965504
"10138",-13.0782281753689
"10139",-1.73439612341496
"10140",-7.74991958970191
"10142",-7.8799983612127
"10143",-5.24082617644108
"10144",-4.92780105376875
"10146",-7.41486996323224
"10147",-1.57688020952522
"10149",-5.4247856077677
"1015",-2.41612140150137
"10150",-8.03596929467965
"10151",-2.41612140150137
"10152",-12.8225482141603
"10154",-3.69038948435274
"10156",-2.11350927482752
"10159",-3.75092399631639
"10160",-1.76815985111518
"10161",-2.41612140150137
"10162",-2.11350927482752
"10164",-4.04296768365306
"10165",-3.75092399631639
"10166",-3.8869967501861
"10168",-0.777283528852417
"10169",-4.10471990921294
"1017",-4.04296768365306
"10170",-5.61984789317828
"10171",-6.15647695848058
"10172",-1.76815985111518
"10174",-1.57688020952522
"10175",-14.0691044976317
"10178",-5.68160011873816
"10179",-7.88548477519928
"10184",-4.65895265479511
"10186",-5.89427414081385
"10188",-1.89578611580068
"10190",-2.11350927482752
"101928601",-3.72560675780039
"101929926",-1.89578611580068
"10193",-4.10471990921294
"10194",-5.51516098940129
"10195",-2.11350927482752
"10196",-5.35764507551155
"10197",-4.00929539062819
"10198",-4.52963067632889
"102",-14.0392636279618
"10200",-5.89427414081385
"10201",-7.22359032164228
"10203",-3.69038948435274
"10204",-1.76815985111518
"10205",-5.99517840077022
"10206",-10.6241499716857
"10208",-3.69038948435274
"10209",-3.75937048550061
"1021",-15.9244813044253
"10210",-1.73439612341496
"10211",-4.04296768365306
"10213",-1.76815985111518
"10214",-6.29779052744407
"10215",-6.15647695848058
"10216",-6.00050602501362
"10217",-8.77958053050721
"10218",-2.11350927482752
"1022",-1.89578611580068
"10220",-7.65449507111716
"10223",-2.11350927482752
"10224",-1.57688020952522
"10225",-11.8142816538407
"10228",-5.64671011211706
"10229",-2.11350927482752
"10234",-3.99054910420131
"10238",-15.890717576725
"10239",-2.11350927482752
"1024",-9.85498237534521
"10241",-3.69038948435274
"10242",-5.07943618405536
"10243",-6.00050602501362
"10245",-5.89427414081385
"10246",-3.99054910420131
"10247",-3.99054910420131
"10248",-2.11350927482752
"10249",-1.57688020952522
"10251",-10.6846844836494
"10252",-3.84790539824248
"10253",-2.51167965226738
"10254",-11.8142816538407
"10256",-7.82373254963939
"10257",-13.4021832185956
"1026",-3.99054910420131
"10260",-3.56809084391065
"10261",-6.52084131071432
"10269",-4.22701854965504
"1027",-10.2717653070307
"10270",-8.18809690187313
"10272",-2.11350927482752
"102723655",-2.11350927482752
"102723713",-2.11350927482752
"102724101",-2.11350927482752
"102724127",-2.11350927482752
"102724307",-2.41612140150137
"102724428",-5.86443327114391
"102724985",-5.46387695971132
"10274",-5.68160011873816
"10276",-4.10471990921294
"10277",-13.5453718596979
"10278",-3.78076486598633
"10279",-13.3800672801229
"1028",-7.872218230144
"10280",-1.89578611580068
"102800317",-1.99121063438543
"10282",-6.10651088585411
"10283",-2.41612140150137
"10284",-1.89578611580068
"10285",-8.00229700165479
"10286",-2.51167965226738
"10289",-5.67655098178701
"1029",-1.99121063438543
"10290",-2.11350927482752
"10291",-8.81080031670678
"10294",-7.7161558620017
"10296",-5.88633522000198
"10297",-6.15647695848058
"10298",-1.57688020952522
"10299",-10.0447916657302
"1030",-0.777283528852417
"10302",-4.10471990921294
"10308",-1.99121063438543
"1031",-6.45908908515444
"10311",-10.1470260626819
"10313",-11.8031870705976
"10314",-11.637965654857
"10316",-6.15647695848058
"10317",-7.7333571680058
"10319",-4.04296768365306
"10320",-11.3973031349217
"10321",-4.04296768365306
"10322",-8.05226307428126
"10325",-6.16704539781776
"10326",-9.93724182446691
"10329",-5.86443327114391
"1033",-7.47115435033907
"10330",-1.99121063438543
"10332",-5.67655098178701
"10333",-2.41612140150137
"10335",-4.00929539062819
"10336",-11.6150262939485
"10342",-3.99054910420131
"10345",-7.79006025661453
"10346",-6.03417831803849
"10350",-1.89578611580068
"10352",-4.04296768365306
"1036",-0.777283528852417
"10363",-13.9465372150951
"10365",-1.76815985111518
"10367",-3.78076486598633
"10368",-4.04296768365306
"10369",-4.10471990921294
"10370",-4.04296768365306
"10371",-8.22724893626961
"1038",-2.11350927482752
"10381",-4.04296768365306
"10385",-6.1968862674877
"10388",-3.69038948435274
"10389",-5.4247856077677
"1039",-2.11350927482752
"10390",-9.10856907182794
"10391",-4.04296768365306
"10392",-6.03417831803849
"10393",-3.72560675780039
"10395",-3.69038948435274
"10396",-11.4842811643222
"10397",-6.10405837902882
"10398",-2.11350927482752
"10399",-3.78076486598633
"104",-9.58466362516659
"1040",-15.5152395775306
"10401",-5.58617560015341
"10402",-5.74369151404316
"10407",-2.11350927482752
"10409",-3.8869967501861
"10411",-1.76815985111518
"10412",-12.2711037768466
"10413",-5.74369151404316
"10417",-3.75092399631639
"10418",-4.00929539062819
"10419",-1.89578611580068
"10420",-7.92463680959576
"10424",-18.4731729134667
"10425",-10.1470260626819
"10428",-6.15647695848058
"1043",-0.777283528852417
"10434",-4.22701854965504
"10435",-1.76815985111518
"10436",-3.75092399631639
"10439",-2.11350927482752
"1044",-2.41612140150137
"10440",-1.57688020952522
"10443",-11.8142816538407
"10444",-2.11350927482752
"10445",-2.11350927482752
"10447",-5.72739773444156
"10449",-4.04296768365306
"1045",-4.77028513987901
"10450",-2.11350927482752
"10451",-10.1494785695072
"10455",-1.73439612341496
"10456",-5.77736380706803
"10458",-3.69038948435274
"10459",-6.15647695848058
"1046",-1.73439612341496
"10461",-3.4726663253259
"10462",-6.15647695848058
"10463",-11.7844407841708
"10464",-3.99054910420131
"10465",-3.78076486598633
"10466",-7.31901484022703
"10467",-5.86443327114391
"10468",-3.8816691259427
"1047",-1.76815985111518
"10471",-11.2963988749653
"10472",-16.0304742623472
"10473",-6.00050602501362
"10474",-1.76815985111518
"10475",-5.67655098178701
"10477",-2.11350927482752
"10479",-5.4247856077677
"1048",-3.75092399631639
"10481",-1.89578611580068
"10482",-9.92930290365504
"10484",-4.52963067632889
"10485",-1.99121063438543
"10486",-2.41612140150137
"10487",-7.68093858855404
"10488",-1.57688020952522
"10489",-3.75092399631639
"10490",-12.0613195386316
"10491",-7.32057172356838
"10492",-13.4230732192559
"10493",-2.11350927482752
"10494",-2.11350927482752
"10495",-5.68160011873816
"10497",-2.89079280367993
"10498",-7.68093858855404
"10499",-9.08873157468356
"105",-1.76815985111518
"1050",-7.38800774429346
"10500",-6.10405837902882
"10505",-3.69038948435274
"10507",-6.6636187488544
"10509",-2.11350927482752
"1051",-2.41612140150137
"10512",-3.56809084391065
"10513",-8.47696840383335
"10514",-2.11350927482752
"10516",-5.93875379945374
"10518",-2.11350927482752
"1052",-4.04296768365306
"10520",-6.45908908515444
"10521",-10.5113904149156
"10523",-7.7333571680058
"10525",-9.40061275916461
"10526",-5.32780420584161
"10527",-7.4632154295272
"10529",-3.4726663253259
"1053",-3.75092399631639
"10531",-3.75092399631639
"10533",-2.11350927482752
"10536",-1.76815985111518
"105372824",-2.11350927482752
"10538",-1.99121063438543
"1054",-11.4318625848704
"10541",-2.11350927482752
"10544",-1.57688020952522
"10549",-3.78076486598633
"10550",-2.41612140150137
"10551",-4.04296768365306
"10552",-3.56809084391065
"10553",-1.73439612341496
"10554",-3.56809084391065
"10556",-3.99054910420131
"10558",-3.99300161102659
"10559",-6.64171679999632
"10560",-7.68093858855404
"10562",-8.28055467264528
"10564",-11.6150262939485
"10565",-13.8215404689349
"10568",-2.11350927482752
"10569",-6.45908908515444
"10570",-6.15647695848058
"10573",-5.86443327114391
"10575",-1.89578611580068
"10576",-2.41612140150137
"10577",-3.75092399631639
"10579",-3.8816691259427
"10580",-1.99121063438543
"10586",-1.57688020952522
"10588",-3.69038948435274
"1059",-2.11350927482752
"10590",-4.04296768365306
"10591",-2.11350927482752
"10592",-3.69038948435274
"10595",-2.11350927482752
"10597",-3.99054910420131
"10602",-4.00929539062819
"10605",-1.76815985111518
"10606",-1.89578611580068
"10608",-4.52963067632889
"10610",-4.04296768365306
"10611",-8.57259835998195
"10612",-5.32780420584161
"10613",-11.4318625848704
"10614",-1.57688020952522
"10617",-3.78076486598633
"10618",-6.94432892667018
"10620",-8.51064069685822
"10621",-6.15647695848058
"10622",-10.387680526232
"10623",-3.99054910420131
"10625",-3.99054910420131
"10626",-0.777283528852417
"10627",-1.89578611580068
"10628",-7.79389167996945
"1063",-5.86443327114391
"10630",-5.93875379945374
"10632",-6.15647695848058
"10634",-3.75092399631639
"10635",-5.72494522761627
"10638",-1.89578611580068
"10640",-7.87467073696929
"10642",-10.1470260626819
"10643",-2.11350927482752
"10644",-5.58617560015341
"10645",-3.66394596691586
"10647",-1.57688020952522
"10648",-1.57688020952522
"10650",-1.57688020952522
"10651",-5.56742931372653
"10652",-10.1470260626819
"10653",-1.99121063438543
"10654",-3.99054910420131
"10655",-9.76800434594468
"10656",-11.7239062722071
"10658",-6.88134190788124
"10659",-18.3846380007248
"10660",-7.70691365056892
"10664",-3.69038948435274
"10665",-1.73439612341496
"10668",-3.75937048550061
"10670",-1.57688020952522
"10671",-6.15647695848058
"10672",-12.2605353375094
"10673",-1.99121063438543
"10678",-10.6621067738676
"1068",-1.76815985111518
"10681",-3.75092399631639
"10686",-2.41612140150137
"10687",-0.777283528852417
"1069",-7.82373254963939
"10690",-14.6252675152242
"10691",-7.87754585438741
"10692",-5.98421224541202
"10699",-5.00430207850745
"107",-8.38834205641612
"1070",-5.35764507551155
"10714",-1.89578611580068
"10715",-1.76815985111518
"10716",-6.42541679212957
"10718",-6.1968862674877
"1072",-1.57688020952522
"10721",-3.69038948435274
"10723",-5.86443327114391
"10724",-3.99054910420131
"10725",-21.3451133987257
"10728",-5.86443327114391
"1073",-15.7641206677047
"10730",-3.99054910420131
"10732",-1.76815985111518
"10735",-11.3581998800595
"10736",-5.61984789317828
"10738",-2.41612140150137
"10739",-2.41612140150137
"10741",-3.99054910420131
"10742",-2.11350927482752
"10743",-1.57688020952522
"10744",-2.41612140150137
"10745",-5.45854933546792
"10746",-12.2795502660308
"10747",-2.11350927482752
"10749",-2.11350927482752
"1075",-2.11350927482752
"10752",-1.73439612341496
"10753",-2.11350927482752
"10755",-1.76815985111518
"10762",-6.10405837902882
"10765",-3.99300161102659
"10766",-5.45854933546792
"10767",-5.51908384743157
"10768",-5.81112753476824
"10769",-2.11350927482752
"10771",-8.00229700165479
"10772",-7.7333571680058
"10773",-3.99054910420131
"10775",-6.15647695848058
"10776",-20.330390189152
"10777",-8.03351678785437
"10781",-1.57688020952522
"10782",-11.4842811643222
"10783",-8.21756765385634
"10785",-1.57688020952522
"10786",-2.11350927482752
"10788",-1.76815985111518
"10793",-7.62867026422881
"10794",-1.89578611580068
"10795",-7.09596405695679
"10797",-3.75937048550061
"107986084",-3.75092399631639
"108",-7.44131348066913
"1080",-6.15647695848058
"10800",-1.89578611580068
"10801",-5.61984789317828
"10802",-16.1651357679754
"10803",-7.96504611860288
"10804",-3.8869967501861
"10808",-6.8114618468909
"10810",-1.89578611580068
"10814",-3.8816691259427
"10815",-1.76815985111518
"10818",-18.2100829388761
"10825",-3.75092399631639
"10826",-3.78076486598633
"10827",-2.11350927482752
"10838",-11.7806093608158
"10841",-1.57688020952522
"10842",-1.57688020952522
"10846",-13.8418422549329
"10847",-6.10405837902882
"10855",-2.11350927482752
"10857",-3.75092399631639
"10858",-4.00929539062819
"10863",-1.57688020952522
"10866",-1.76815985111518
"10867",-6.15647695848058
"10868",-2.11350927482752
"10869",-2.11350927482752
"10874",-3.78076486598633
"10875",-10.4496381893557
"10876",-2.11350927482752
"10877",-1.73439612341496
"10879",-2.11350927482752
"10881",-6.16704539781776
"10882",-2.11350927482752
"10884",-1.99121063438543
"10886",-5.98421224541202
"10888",-3.69038948435274
"10890",-14.0121208640099
"10891",-13.361320993696
"10892",-5.51516098940129
"10893",-8.2699862333081
"10894",-2.89079280367993
"10897",-3.75092399631639
"10898",-4.04296768365306
"10899",-1.89578611580068
"109",-9.80167663896955
"10902",-1.99121063438543
"10904",-9.37077188949467
"10905",-5.72494522761627
"10906",-2.11350927482752
"10907",-1.73439612341496
"10908",-3.75092399631639
"10910",-10.2717653070307
"10911",-2.11350927482752
"10913",-4.00929539062819
"10914",-11.9743415092311
"10915",-5.68160011873816
"10916",-2.11350927482752
"10917",-2.11350927482752
"10919",-3.78076486598633
"10920",-3.78076486598633
"10923",-10.0540421480039
"10924",-1.57688020952522
"10926",-3.99300161102659
"10927",-5.72739773444156
"10928",-4.5282075251688
"10929",-6.15647695848058
"10930",-1.89578611580068
"10933",-8.5201797805302
"10935",-9.61039699737959
"10936",-1.99121063438543
"10938",-6.04630364071701
"10939",-1.57688020952522
"10942",-2.11350927482752
"10943",-3.19340493035379
"10944",-0.777283528852417
"10946",-1.57688020952522
"10947",-8.28055467264528
"10948",-2.11350927482752
"10949",-5.81112753476824
"10951",-2.11350927482752
"10953",-1.57688020952522
"10956",-2.11350927482752
"10957",-5.56742931372653
"10961",-2.11350927482752
"10962",-9.71951866544007
"10964",-1.57688020952522
"10966",-3.75092399631639
"10969",-0.777283528852417
"10970",-9.36694046613975
"10971",-3.99054910420131
"10972",-6.15647695848058
"10973",-9.85498237534521
"10975",-12.2012237158562
"10979",-2.11350927482752
"10982",-6.21822918404046
"10983",-3.78076486598633
"10985",-3.56809084391065
"10987",-5.77736380706803
"10988",-7.9835507152279
"10990",-1.99121063438543
"10994",-4.04296768365306
"10999",-2.11350927482752
"11005",-0.777283528852417
"11006",-3.75092399631639
"11009",-5.93875379945374
"11010",-8.84011504247086
"11011",-9.29303607152692
"110117499",-1.89578611580068
"11014",-8.29291753783138
"11015",-5.80389875918026
"11016",-1.89578611580068
"11017",-9.40061275916461
"1102",-2.41612140150137
"11021",-6.15647695848058
"11022",-5.77197550037176
"11023",-9.23137528064238
"11024",-6.29779052744407
"11026",-3.99054910420131
"11030",-4.04296768365306
"11031",-10.1470260626819
"110354863",-0.777283528852417
"11036",-5.86443327114391
"11039",-1.99121063438543
"11041",-3.78076486598633
"11042",-3.75092399631639
"11043",-3.99300161102659
"11044",-3.3450400606404
"11046",-4.04296768365306
"1105",-9.85498237534521
"11051",-9.62914328380648
"11052",-13.4920661233223
"11056",-5.56742931372653
"11057",-6.40667050570268
"11059",-12.9300309526335
"1106",-10.4494327517919
"11060",-7.70691365056892
"11061",-6.30311815168748
"11062",-3.78076486598633
"11064",-1.57688020952522
"11068",-1.99121063438543
"11069",-6.10651088585411
"1107",-2.11350927482752
"11070",-9.93724182446691
"11072",-2.41612140150137
"11073",-5.33625069502583
"11075",-7.77376647701292
"11076",-11.9151859137971
"11077",-1.57688020952522
"11078",-8.57259835998195
"11079",-1.99121063438543
"11080",-6.51941815955423
"11082",-3.31127633294018
"11083",-9.88482324501515
"11091",-4.04296768365306
"11094",-2.11350927482752
"11095",-2.11350927482752
"11096",-6.10508773469402
"11097",-3.72560675780039
"11099",-4.4073320358868
"11100",-3.99054910420131
"11101",-6.10405837902882
"11102",-1.89578611580068
"11103",-11.6417970782119
"11104",-0.777283528852417
"11107",-0.777283528852417
"11108",-3.69038948435274
"11113",-11.1389317406098
"11116",-2.11350927482752
"11118",-2.11350927482752
"1112",-18.0783998882599
"11122",-5.61984789317828
"11126",-2.11350927482752
"11127",-6.10651088585411
"11128",-2.11350927482752
"1113",-1.76815985111518
"11132",-1.89578611580068
"11135",-6.15647695848058
"11137",-5.88633522000198
"11138",-5.51908384743157
"1114",-1.99121063438543
"11140",-4.52963067632889
"11141",-2.11350927482752
"11143",-15.8865640632578
"11144",-7.25343119131223
"11149",-4.78657891948061
"11152",-2.41612140150137
"11154",-3.69038948435274
"11155",-5.89427414081385
"11157",-7.92996443383916
"11160",-7.69968487498093
"11161",-3.8869967501861
"11163",-0.777283528852417
"11164",-1.73439612341496
"11165",-4.04296768365306
"11166",-4.04296768365306
"11167",-7.35433545126859
"11168",-5.98421224541202
"11170",-2.11350927482752
"11171",-2.11350927482752
"11174",-11.7643155812142
"11176",-12.9902381977706
"11178",-2.11350927482752
"11179",-3.78076486598633
"1118",-1.89578611580068
"11183",-8.16529127314588
"11185",-2.11350927482752
"11186",-1.57688020952522
"11188",-6.15647695848058
"11189",-6.15647695848058
"1119",-1.76815985111518
"11194",-3.8816691259427
"11196",-5.67655098178701
"11197",-3.69038948435274
"11198",-6.15647695848058
"11199",-2.41612140150137
"112",-9.61039699737959
"1120",-4.00929539062819
"11201",-5.93875379945374
"1121",-6.10405837902882
"11211",-1.76815985111518
"11212",-8.57259835998195
"11214",-1.99121063438543
"11215",-9.8737286617721
"11216",-6.08006736841723
"11217",-3.8816691259427
"11218",-5.56742931372653
"1122",-2.11350927482752
"11221",-5.85671971290778
"11223",-2.41612140150137
"11226",-1.89578611580068
"112267859",-3.75092399631639
"11228",-15.2098879221226
"1123",-1.57688020952522
"11230",-8.57259835998195
"11234",-7.85564390552933
"11235",-6.10405837902882
"11236",-3.78076486598633
"11238",-8.00229700165479
"112399",-11.8330279402676
"1124",-7.55863994811195
"11240",-10.7145253533193
"11244",-5.98175973858673
"112441434",-1.57688020952522
"11245",-1.99121063438543
"11247",-0.777283528852417
"112476",-5.93875379945374
"112479",-5.88633522000198
"11248",-6.15647695848058
"112487",-5.98175973858673
"11249",-2.11350927482752
"112495",-1.89578611580068
"11254",-4.65895265479511
"11255",-2.11350927482752
"112574",-11.8815136207722
"11258",-7.59882939455887
"11259",-1.73439612341496
